,LotFrontage,MasVnrArea,GarageYrBlt,Alley,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MiscFeature
906,116.0,208.0,2006.0,Grvl,Stone,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
907,86.0,0.0,1936.0,Grvl,None,Gd,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Fin,Fa,TA,missing,missing,missing
908,70.04995836802665,0.0,1983.0,Grvl,None,Gd,TA,Av,BLQ,ALQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,MnPrv,missing
909,149.0,0.0,2005.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
910,80.0,361.0,1960.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,missing,missing
911,70.04995836802665,0.0,1978.0,Grvl,None,Gd,Gd,Av,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
912,51.0,0.0,1925.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,Shed
913,82.0,0.0,1949.0,Grvl,None,TA,TA,No,BLQ,Unf,FuseA,Gd,2Types,Unf,TA,TA,missing,missing,missing
914,30.0,76.0,2009.0,Pave,Stone,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Detchd,RFn,TA,TA,missing,missing,missing
915,21.0,80.0,1970.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
916,50.0,0.0,1958.0,Grvl,None,TA,TA,Av,BLQ,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,missing,missing
917,70.04995836802665,0.0,1956.0,Grvl,None,TA,TA,No,ALQ,Unf,FuseA,Gd,Attchd,RFn,TA,TA,missing,missing,missing
918,103.0,0.0,1991.0,Grvl,None,Ex,TA,Mn,BLQ,GLQ,SBrkr,TA,Attchd,RFn,TA,TA,missing,GdPrv,missing
919,87.0,0.0,1990.0,Grvl,None,Gd,TA,No,ALQ,BLQ,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
920,70.0,105.0,1994.0,Grvl,BrkFace,Gd,Gd,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
921,67.0,0.0,1980.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,GdPrv,missing
922,65.0,0.0,2005.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
923,50.0,0.0,1993.0,Grvl,None,Gd,TA,No,LwQ,GLQ,SBrkr,Fa,Attchd,RFn,TA,TA,missing,missing,missing
924,79.0,157.0,1980.0,Grvl,BrkFace,Gd,TA,No,BLQ,LwQ,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
925,70.04995836802665,0.0,1977.0,Grvl,None,Gd,TA,Av,ALQ,LwQ,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
926,93.0,340.0,2003.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
927,70.04995836802665,342.0,1968.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdPrv,missing
928,70.04995836802665,0.0,2001.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
929,70.04995836802665,285.0,1997.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,BuiltIn,Fin,TA,TA,missing,missing,missing
930,73.0,0.0,2007.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
931,70.0,0.0,1965.0,Grvl,None,TA,TA,No,BLQ,Rec,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdWo,missing
932,84.0,302.0,2006.0,Grvl,Stone,Ex,Gd,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
933,63.0,210.0,2004.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
934,313.0,0.0,1960.0,Grvl,None,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
935,52.0,108.0,1953.0,Grvl,BrkFace,Fa,TA,Mn,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
936,67.0,0.0,2003.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
937,75.0,0.0,2005.0,Grvl,None,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
938,73.0,0.0,2006.0,Grvl,None,Gd,Gd,Mn,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
939,70.04995836802665,0.0,1940.0,Grvl,None,TA,TA,Mn,Unf,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
940,55.0,0.0,1976.0,Grvl,None,TA,TA,Gd,Rec,LwQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
941,70.04995836802665,298.0,1999.0,Grvl,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,TA,BuiltIn,RFn,TA,TA,missing,GdPrv,missing
942,42.0,0.0,1980.0,Grvl,None,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
943,100.0,0.0,1967.0,Grvl,None,TA,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
944,70.04995836802665,541.0,1958.0,Grvl,BrkFace,TA,TA,No,GLQ,Rec,FuseA,Gd,Basment,RFn,TA,TA,missing,missing,missing
945,98.0,0.0,1963.0,Grvl,None,TA,TA,No,LwQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnWw,missing
946,70.0,128.0,1959.0,Grvl,BrkFace,TA,TA,Av,ALQ,BLQ,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
947,85.0,236.0,2002.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
948,65.0,144.0,2002.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
949,78.0,0.0,1972.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
950,60.0,0.0,1980.0,Grvl,None,TA,TA,No,ALQ,BLQ,SBrkr,Gd,Detchd,RFn,TA,TA,missing,missing,missing
951,60.0,0.0,1979.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
952,60.0,0.0,1974.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Detchd,Fin,TA,TA,missing,MnPrv,missing
953,70.04995836802665,232.0,1969.0,Grvl,BrkFace,TA,TA,Av,ALQ,LwQ,SBrkr,Po,Attchd,RFn,TA,TA,missing,MnPrv,Shed
954,35.0,250.0,1980.0,Grvl,BrkFace,Gd,Gd,Gd,GLQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
955,82.0,423.0,1946.0,Grvl,BrkFace,Gd,TA,No,Rec,Unf,FuseF,Gd,Attchd,Unf,TA,TA,missing,missing,missing
956,24.0,0.0,1980.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,GdPrv,missing
957,70.0,0.0,1977.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Fin,TA,TA,missing,missing,missing
958,65.0,0.0,2003.0,Grvl,None,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
959,24.0,0.0,1999.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
960,50.0,0.0,1980.0,Grvl,None,TA,TA,Gd,BLQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
961,70.04995836802665,424.0,1977.0,Grvl,BrkFace,Gd,Gd,No,ALQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
962,24.0,0.0,1976.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,TA,Detchd,Unf,TA,TA,missing,missing,missing
963,122.0,0.0,2007.0,Grvl,None,Ex,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
964,80.0,44.0,2002.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
965,65.0,0.0,2005.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
966,130.0,0.0,1940.0,Grvl,None,TA,Fa,No,Rec,Unf,SBrkr,TA,Detchd,Unf,TA,TA,missing,missing,missing
967,70.04995836802665,151.0,1955.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
968,50.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,GdWo,missing
969,75.0,105.0,1958.0,Grvl,BrkFace,TA,TA,Gd,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
970,60.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,missing,missing,missing,missing,missing,missing,missing
971,36.0,106.0,2003.0,Grvl,Stone,Gd,TA,No,GLQ,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
972,55.0,0.0,1979.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
973,95.0,0.0,2007.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
974,60.0,0.0,1997.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdPrv,missing
975,70.04995836802665,0.0,2000.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
976,51.0,0.0,1980.0,Grvl,None,Gd,TA,No,Unf,Unf,FuseA,Gd,missing,missing,missing,missing,missing,missing,missing
977,35.0,0.0,2007.0,Pave,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
978,68.0,0.0,1999.0,Grvl,None,TA,TA,No,LwQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
979,80.0,0.0,1963.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
980,70.04995836802665,210.0,1961.0,Grvl,Stone,TA,TA,Av,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
981,98.0,975.0,1998.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
982,43.0,16.0,2007.0,Grvl,BrkFace,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
983,70.04995836802665,0.0,2002.0,Grvl,None,Gd,TA,Mn,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
984,75.0,0.0,1977.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
985,68.0,0.0,1950.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
986,59.0,0.0,1950.0,Grvl,None,TA,Fa,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,Fa,TA,missing,missing,missing
987,83.0,450.0,2010.0,Grvl,Stone,Ex,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
988,70.04995836802665,298.0,1976.0,Grvl,BrkFace,TA,TA,No,LwQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
989,65.0,0.0,2006.0,Grvl,None,Gd,Gd,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
990,82.0,423.0,1997.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
991,121.0,0.0,1925.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
992,80.0,340.0,1964.0,Grvl,BrkFace,TA,TA,Gd,BLQ,Rec,SBrkr,Fa,Attchd,RFn,TA,TA,missing,MnWw,missing
993,68.0,0.0,2005.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
994,96.0,230.0,2008.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
995,51.0,0.0,1946.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
996,70.04995836802665,0.0,1961.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
997,70.04995836802665,571.0,1970.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
998,60.0,0.0,1922.0,Grvl,None,TA,Fa,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,Fa,missing,missing,missing
999,64.0,24.0,2006.0,Grvl,Stone,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1000,74.0,0.0,1956.0,Grvl,None,TA,TA,No,Unf,Unf,FuseF,Gd,Detchd,Unf,TA,Fa,missing,missing,missing
1001,60.0,0.0,1920.0,Grvl,None,Fa,TA,No,Unf,Unf,FuseA,Gd,Detchd,Unf,Fa,TA,missing,missing,missing
1002,75.0,53.0,2006.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1003,70.04995836802665,164.0,1976.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1004,43.0,16.0,2005.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1005,65.0,220.0,1977.0,Grvl,BrkFace,Gd,Gd,Av,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1006,70.04995836802665,0.0,1970.0,Grvl,None,Gd,TA,No,LwQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
1007,21.0,0.0,1970.0,Grvl,None,TA,TA,No,BLQ,LwQ,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1008,43.0,108.0,2004.0,Grvl,Stone,Ex,TA,Mn,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1009,60.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1010,115.0,0.0,1948.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1011,75.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1012,55.0,0.0,1923.0,Grvl,None,TA,Fa,No,Unf,Unf,SBrkr,TA,Detchd,Unf,TA,TA,missing,missing,missing
1013,60.0,0.0,1956.0,Grvl,None,TA,TA,No,ALQ,Rec,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1014,60.0,206.0,1948.0,Grvl,BrkFace,TA,Fa,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1015,70.0,0.0,2001.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1016,73.0,196.0,1996.0,Grvl,BrkFace,Gd,TA,Gd,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1017,70.04995836802665,0.0,1984.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Ex,Attchd,RFn,TA,TA,missing,missing,missing
1018,70.04995836802665,76.0,1991.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1019,43.0,145.0,2005.0,Grvl,BrkFace,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1020,60.0,0.0,2005.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1021,64.0,84.0,2006.0,Grvl,Stone,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1022,52.0,0.0,1957.0,Grvl,None,TA,TA,No,LwQ,Unf,FuseA,Gd,Detchd,Unf,Fa,Fa,missing,missing,missing
1023,43.0,14.0,2005.0,Grvl,BrkFace,Gd,Gd,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1024,70.04995836802665,0.0,1976.0,Grvl,None,Gd,TA,Av,ALQ,LwQ,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1025,70.0,0.0,1980.0,Grvl,None,TA,TA,No,LwQ,Rec,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1026,73.0,324.0,1960.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1027,71.0,338.0,2008.0,Grvl,Stone,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1028,79.0,0.0,1941.0,Grvl,None,TA,TA,No,Rec,BLQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1029,21.0,281.0,1972.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1030,70.04995836802665,0.0,1980.0,Grvl,None,TA,TA,Mn,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1031,102.0,0.0,1970.0,Grvl,None,TA,TA,No,GLQ,Unf,SBrkr,TA,Basment,Fin,TA,TA,missing,missing,missing
1032,70.04995836802665,0.0,1993.0,Grvl,None,Gd,Gd,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1033,70.04995836802665,295.0,2002.0,Grvl,Stone,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1034,50.0,0.0,1938.0,Grvl,None,Fa,Fa,No,Unf,Unf,SBrkr,Gd,Basment,Unf,Fa,TA,missing,MnPrv,missing
1035,70.04995836802665,0.0,1957.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1036,89.0,70.0,2008.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,Ex,Attchd,Fin,TA,TA,missing,missing,missing
1037,70.04995836802665,396.0,2001.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,BuiltIn,Fin,TA,TA,missing,missing,missing
1038,21.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,TA,missing,missing,missing,missing,missing,missing,missing
1039,21.0,0.0,1970.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1040,88.0,67.0,1957.0,Grvl,BrkCmn,TA,TA,No,Rec,BLQ,SBrkr,TA,Attchd,RFn,TA,TA,missing,GdPrv,missing
1041,70.04995836802665,252.0,1966.0,Grvl,BrkFace,TA,TA,No,GLQ,Rec,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1042,34.0,135.0,2005.0,Grvl,Stone,Gd,TA,Av,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1043,86.0,99.0,1990.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Ex,Attchd,Unf,TA,TA,missing,missing,missing
1044,80.0,0.0,1981.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,MnPrv,missing
1045,70.04995836802665,0.0,1955.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1046,85.0,208.0,2005.0,Grvl,Stone,Ex,TA,Av,GLQ,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1047,57.0,0.0,1996.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1048,100.0,75.0,1960.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,GdPrv,missing
1049,60.0,0.0,1946.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1050,73.0,0.0,2007.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1051,103.0,0.0,2007.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1052,100.0,272.0,1964.0,Grvl,BrkCmn,TA,TA,No,Rec,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,GdPrv,missing
1053,68.0,145.0,1957.0,Grvl,Stone,TA,TA,Av,Rec,Unf,FuseA,Gd,Basment,Unf,TA,TA,missing,missing,missing
1054,90.0,210.0,2002.0,Grvl,BrkFace,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1055,104.0,160.0,1976.0,Grvl,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,MnPrv,missing
1056,43.0,240.0,2005.0,Grvl,Stone,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1057,70.04995836802665,0.0,1994.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1058,96.0,154.0,2008.0,Grvl,Stone,Ex,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1059,70.04995836802665,480.0,1977.0,Grvl,BrkFace,TA,TA,Mn,Rec,LwQ,SBrkr,Gd,Detchd,Unf,TA,Fa,missing,missing,missing
1060,41.0,0.0,2001.0,Grvl,None,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1061,120.0,0.0,1994.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,RFn,TA,TA,missing,missing,Shed
1062,85.0,0.0,1945.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1063,50.0,0.0,1976.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1064,70.04995836802665,200.0,1966.0,Grvl,BrkFace,TA,TA,Mn,BLQ,Rec,SBrkr,Po,Attchd,RFn,TA,TA,missing,MnPrv,missing
1065,80.0,0.0,1996.0,Grvl,None,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1066,59.0,0.0,1993.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1067,80.0,360.0,1964.0,Grvl,BrkFace,TA,TA,Gd,GLQ,LwQ,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1068,42.0,0.0,1973.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,GdPrv,missing
1069,60.0,0.0,1985.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1070,72.0,120.0,1956.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1071,78.0,0.0,1968.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1072,50.0,0.0,1954.0,Grvl,None,Fa,Fa,Mn,Unf,Unf,FuseA,TA,Detchd,Unf,TA,TA,missing,missing,missing
1073,75.0,140.0,1977.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,MnPrv,missing
1074,74.0,0.0,2006.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1075,75.0,0.0,1940.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1076,60.0,0.0,1950.0,Grvl,None,Fa,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,Shed
1077,70.04995836802665,0.0,1969.0,Grvl,None,TA,TA,Mn,BLQ,Rec,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1078,37.0,169.0,2004.0,Grvl,BrkFace,Gd,TA,Mn,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1079,65.0,0.0,1996.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1080,80.0,144.0,1971.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1081,75.0,0.0,1963.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,MnPrv,missing
1082,70.0,100.0,2002.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1083,80.0,425.0,1964.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnPrv,Shed
1084,70.04995836802665,0.0,1995.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1085,73.0,0.0,1992.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
